phone_number,place_id,email,business_name,full_address,street,cid,image,municipality,plus_code,social_media_links,opening_hours,google_map_url,latitude,longitude,reviews_url,average_rating,review_count,website,categories,phones
0817 777 7529,ChIJIzRp-VOJOxARY3YILDSFbjE,,Flexus Hotel Suites,"Satellite Town 102102, Lagos, Nigeria",Lagos,3561930814420186723,https://lh3.googleusercontent.com/places/ANJU3DuKjtnRXFrHq-KpNBLr7SlXw9-gxN6QvA8Y4eST_j-Oc_mRHgUsky0zvW3SXZJc4JJTCTTiXis5yTIM7m-MEstVAsJGrSJDo7Q=s1600-w400,"Lagos, LA 102102",6FR5C7M5+FM,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=3561930814420186723,6.433627999999999,3.2591448,https://search.google.com/local/reviews?placeid=ChIJIzRp-VOJOxARY3YILDSFbjE&q=Flexus+Hotel+Suites%2C+Satellite+Town+102102%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,166,,"lodging, point_of_interest, establishment",+234 817 777 7529
0809 380 6005,ChIJ8dyZRiWROxARo_ImojAzq2c,,ARIFLAD HOTEL & SUITES,"17 Emmanuel Olurunfemi St, Off Haruna B/Stop, College Rd, Ogba 101232, Lagos, Nigeria","Off Haruna B/Stop, 17 Emmanuel Olurunfemi St, College Road, Lagos",7470120690896007843,https://lh3.googleusercontent.com/places/ANJU3Dsaeuruz_3yGvCMJIm0eDEvfF8l9E9B85kD5WBKhWk71wLW6vd7A1efIaLVhzTtV7pApDCZbIMymApkuV3WDyjjHiC583nWVsE=s1600-w400,"Lagos, LA 101232",6FR5J8QJ+JC,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=7470120690896007843,6.6390156,3.3310403,https://search.google.com/local/reviews?placeid=ChIJ8dyZRiWROxARo_ImojAzq2c&q=ARIFLAD+HOTEL+%26+SUITES%2C+17+Emmanuel+Olurunfemi+St%2C+Off+Haruna+B%2FStop%2C+College+Rd%2C+Ogba+101232%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,167,,"lodging, point_of_interest, establishment",+234 809 380 6005
0912 369 3031,ChIJlYEbcB2XOxARON3OrmiE0YQ,,Relish Garden,"4, Agbado Ijaiye Road, Iaiye Ojokoro, Ifako-Ijaiye 101232, Agbado Ijaye, Ifako Ijaiye, Nigeria","4, Agbado Ijaiye Road, Iaiye Ojokoro, Agbado Ijaye",9570576268283272504,https://lh3.googleusercontent.com/places/ANJU3Duj-wt6XDJRE0b3BZdSNol2Ju_3Hj10xZ3Nrhw_BUDF71tVxJXBOMXeJmKLvH5zU7KzkjLFte_PTjM9D6mxqrO3uPb5dAmRXFc=s1600-w400,"Agbado Ijaye, Ifako Ijaiye 101232",6FR5M7MX+54,Not Available,Not Available,https://maps.google.com/?cid=9570576268283272504,6.682950399999999,3.2978245,https://search.google.com/local/reviews?placeid=ChIJlYEbcB2XOxARON3OrmiE0YQ&q=Relish+Garden%2C+4%2C+Agbado+Ijaiye+Road%2C+Iaiye+Ojokoro%2C+Ifako-Ijaiye+101232%2C+Agbado+Ijaye%2C+Ifako+Ijaiye%2C+Nigeria&authuser=0&hl=en&gl=US,3.7,162,,"lodging, point_of_interest, establishment",+234 912 369 3031
01 448 2000,ChIJLXfW1RKSOxARLqGyH2MjB2c,,"Radisson Hotel, Lagos Ikeja","42/44 Isaac John St, Ikeja GRA 102215, Lagos, Nigeria","42/44 Isaac John Street, Lagos",7423941419384086830,https://lh3.googleusercontent.com/places/ANJU3Ds8IufO9Tb0aNakZEmN7778M8ZUCTfzOdKF7BRVByjJUzFGzL9mK0FkLmgwxl_6XMViZFKEWkO_nmO_hcuOupf34KEWZGQVOMo=s1600-w400,"Lagos, LA 102215",6FR5H9M5+28,,Not Available,https://maps.google.com/?cid=7423941419384086830,6.5825111,3.3583605,https://search.google.com/local/reviews?placeid=ChIJLXfW1RKSOxARLqGyH2MjB2c&q=Radisson+Hotel%2C+Lagos+Ikeja%2C+42%2F44+Isaac+John+St%2C+Ikeja+GRA+102215%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.5,4844,https://www.radissonhotels.com/en-us/hotels/radisson-lagos-ikeja?cid=a:se+b:gmb+c:emea+i:local+e:rad+d:mea+h:NGLOS1IK,"lodging, point_of_interest, establishment",+234 1 448 2000
0816 328 5079,ChIJpywuz8KPOxARfc3BHaCG1QQ,,Hardrock Hotel and Suites Ltd.,"16 Unity Street off liasu road Ikotun, 16 Unity St, Egbe 102213, Lagos, Nigeria","16 Unity Street off liasu road Ikotun, 16 Unity Street, Lagos",348332568443211133,https://lh3.googleusercontent.com/places/ANJU3DtHMuQ1RsFi5Mapj8zPbOYuGuHU5VYy1xIibROGVKsbZgUePqTHi9uZkIhT1IQDPOObiCMeODKuABXHoBKTtOEixfUlHhQ5Bzk=s1600-w400,"Lagos, LA 102213",6FR5G7XH+M8,Not Available,Not Available,https://maps.google.com/?cid=348332568443211133,6.5491717,3.278252,https://search.google.com/local/reviews?placeid=ChIJpywuz8KPOxARfc3BHaCG1QQ&q=Hardrock+Hotel+and+Suites+Ltd.%2C+16+Unity+Street+off+liasu+road+Ikotun%2C+16+Unity+St%2C+Egbe+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,265,,"lodging, point_of_interest, establishment",+234 816 328 5079
0806 909 2207,ChIJXwJ7esKPOxAREokMdYSZgP4,,Prince Bella Hotels & Tours,"No 14 Modupe Shitta street, Off Liasu Road close to Synagogue Church, Egbe 100265, Lagos, Nigeria","No 14 Modupe Shitta street, Off Liasu Road close to Synagogue Church, Lagos",18338826476831148306,https://lh3.googleusercontent.com/places/ANJU3DuX8QLwc2DHWsvAdROnprShOAgGqncTpemTAPGB1p5kQBvWM7RhhRmRA_okfOXEI4wnvCfVtnCaBc8IMww21wlMRfOcBtDYpIc=s1600-w400,"Lagos, LA 100265",6FR5H73H+VM,Not Available,Not Available,https://maps.google.com/?cid=18338826476831148306,6.5547188,3.2792197,https://search.google.com/local/reviews?placeid=ChIJXwJ7esKPOxAREokMdYSZgP4&q=Prince+Bella+Hotels+%26+Tours%2C+No+14+Modupe+Shitta+street%2C+Off+Liasu+Road+close+to+Synagogue+Church%2C+Egbe+100265%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.7,145,,"lodging, travel_agency, point_of_interest, establishment",+234 806 909 2207
0708 061 0000,ChIJZ3NeB9WKOxARN4qwfbDAWuE,,"Radisson Blu Anchorage Hotel, Lagos, V.I.","1a Ozumba Mbadiwe Ave, Victoria Island 101241, Lagos, Nigeria","1a Ozumba Mbadiwe Avenue, Lagos",16238503270693243447,https://lh3.googleusercontent.com/places/ANJU3DsGiqC8MeL0rydIASLZdCX6nnTm6bDxdpY1tqKIqGgAUAvdNUac1SNp3LoP0raeg5HypZb3f99jC-hHQybH_n-sQnxjXFcECAA=s1600-w400,"Lagos, LA 101241",6FR5CCP8+PV,,Not Available,https://maps.google.com/?cid=16238503270693243447,6.43685,3.417222199999999,https://search.google.com/local/reviews?placeid=ChIJZ3NeB9WKOxARN4qwfbDAWuE&q=Radisson+Blu+Anchorage+Hotel%2C+Lagos%2C+V.I.%2C+1a+Ozumba+Mbadiwe+Ave%2C+Victoria+Island+101241%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,16554,https://www.radissonhotels.com/en-us/hotels/radisson-blu-lagos-anchorage?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:mea+h:NGLOSANC,"lodging, point_of_interest, establishment",+234 708 061 0000
0808 359 6597,ChIJFydxs2yOOxARRyIukSko0qw,,Parklane Hotel Nigeria Limited (Lagos),"40 Asa-Afariogun St, Ajao Estate 102214, Lagos, Nigeria","40 Asa-Afariogun Street, Lagos",12453060078627332679,https://lh3.googleusercontent.com/places/ANJU3DvVq6HwDdOmCcRG-HC1zhjGnXDzjqTirIMcYjFn21JB1d-LzgH3jfxzAqZe9Xuc2zOb4eBBViQgEO2_L3DC_o6xAAMbjjLvcUA=s1600-w400,"Lagos, LA 102214",6FR5G8WG+CM,,Not Available,https://maps.google.com/?cid=12453060078627332679,6.5461111,3.3266667,https://search.google.com/local/reviews?placeid=ChIJFydxs2yOOxARRyIukSko0qw&q=Parklane+Hotel+Nigeria+Limited+%28Lagos%29%2C+40+Asa-Afariogun+St%2C+Ajao+Estate+102214%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,724,https://parklane-hotel.business.site/,"lodging, point_of_interest, establishment",+234 808 359 6597
01 448 3470,ChIJX5-ziQuOOxARgn9Ka0bluKM,H6708-re@accor.com,ibis Lagos Airport,"Airport Rd, Ajao Estate 100263, Lagos, Nigeria","Airport Road, Lagos",11797431314507530114,https://lh3.googleusercontent.com/places/ANJU3Dvj8dbTzckaRcLWf9bQsUwVnDQ23NsHnIgJauiO3sgE2MY73oOWfUv0snSI74hwetFupewgwMOVqGNXBQmjhFhd6c-I4_g7n8o=s1600-w400,"Lagos, LA 100263",6FR5H82H+9V,Facebook:  https://www.facebook.com/ALL/   Twitter:  https://www.Twitter.com/all/    Instagram:  https://www.Instagram.com/all/ LinkedIn:  https://www.LinkedIn.com/company/all-accorlivelimitless/  ,Not Available,https://maps.google.com/?cid=11797431314507530114,6.550959099999999,3.3297183,https://search.google.com/local/reviews?placeid=ChIJX5-ziQuOOxARgn9Ka0bluKM&q=ibis+Lagos+Airport%2C+Airport+Rd%2C+Ajao+Estate+100263%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.9,3944,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6708&merchantid=seo-maps-NG-6708&sourceid=aw-cen&utm_medium=seo+maps&utm_source=google+Maps&utm_campaign=seo+maps&y_source=1_MTUzNTkxOTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"lodging, point_of_interest, establishment",+234 1 448 3470
0701 600 0050,ChIJd-XjXXyTOxARCS8vAlRnOSE,,Toprano Hotel,"42, Oritshe Street, Off Balogun Bus Stop, Obafemi Awolowo Way, Allen 100217, Ikeja, Lagos, Nigeria","42, Oritshe Street, Off Balogun Bus Stop, Obafemi Awolowo Way, Ikeja",2394058287435689737,https://lh3.googleusercontent.com/places/ANJU3DukGbZmU2hFfH0JxG1BVGvkDJTtHMTNKad6dvNK6rY3SVJGINoFXLoZT7uYeuyN-kOqJNqVwipTnCAKWW2hNHVGGI5vV-o73A4=s1600-w400,"Ikeja, LA 100217",6FR5J83W+JP,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=2394058287435689737,6.6040383,3.346863899999999,https://search.google.com/local/reviews?placeid=ChIJd-XjXXyTOxARCS8vAlRnOSE&q=Toprano+Hotel%2C+42%2C+Oritshe+Street%2C+Off+Balogun+Bus+Stop%2C+Obafemi+Awolowo+Way%2C+Allen+100217%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,464,,"lodging, point_of_interest, establishment",+234 701 600 0050
0807 724 8622,ChIJ7X3ZSmqOOxARbXC_MLhD1Yk,,Encore Lagos Hotels & Suites,"1 Ahanor Dr, Isolo 234100, Lagos, Nigeria","1 Ahanor Drive, Lagos",9931919011606392941,https://lh3.googleusercontent.com/places/ANJU3Dva-SmqA7-as4QVGqEvBmVieKTEjw361_pDkKZneYrPxn2dn35gYV6gA4wFsTftWO8Q3gHfk25fXqT6XGcxAyAPxrdGVqyL2Ps=s1600-w400,"Lagos, LA 234100",6FR5G8RC+XG,Not Available,Not Available,https://maps.google.com/?cid=9931919011606392941,6.542494799999999,3.3212921,https://search.google.com/local/reviews?placeid=ChIJ7X3ZSmqOOxARbXC_MLhD1Yk&q=Encore+Lagos+Hotels+%26+Suites%2C+1+Ahanor+Dr%2C+Isolo+234100%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,161,,"lodging, point_of_interest, establishment",+234 807 724 8622
0802 344 3682,ChIJqaWl00WSOxARhvj4pOcoAkU,reservations@hotels.ng,libra hotel,"1 Ramuno, Ramonu Oyedele St, Oregun 101233, Ikeja, Lagos, Nigeria","1 Ramuno, Ramonu Oyedele Street, Ikeja",4972581913940785286,https://lh3.googleusercontent.com/places/ANJU3DtxZwrFcG3ecepH6BacYw0AY7y0QHtpltJC5feQn5cBBR1B9DbEo1WwNq6jRr13LrIu10TuvwjKNz4xymWo_FDjfgn6lPwH6_4=s1600-w400,"Ikeja, LA 101233",6FR5H9W7+MV,Facebook:  https://www.facebook.com/hotelsng/   Twitter:  https://www.Twitter.com/hotelsng/    Instagram:  https://www.Instagram.com/hotelsng/ YouTube_Channel:  https://www.youtube.com/user/hotelsng/  ,Not Available,https://maps.google.com/?cid=4972581913940785286,6.5966459,3.3646786,https://search.google.com/local/reviews?placeid=ChIJqaWl00WSOxARhvj4pOcoAkU&q=libra+hotel%2C+1+Ramuno%2C+Ramonu+Oyedele+St%2C+Oregun+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.1,172,https://hotels.ng/hotel/29486-libra-hotels-ltd-lagos,"lodging, point_of_interest, establishment",+234 802 344 3682
01 454 7799,ChIJ6VH1A-n2OxARwEuMecSyc6U,,Palazzo Dumont Hotel,"Hazelwood Road Northern Foreshore Estate, Lekki - Epe Expy, Lekki Penninsula II 106104, Lagos, Nigeria","Hazelwood Road Northern Foreshore Estate, Lekki - Epe Expressway, Lagos",11922069195502406592,https://lh3.googleusercontent.com/places/ANJU3DuVT6yK0VJVy6GYYy57TRBdtSPDBRoC2h-mcc-cTL0z1l4eYe-1sUOj7ThadbBgdORJDCPeeDbYctcuCxgXqspkxVHhRl4szWY=s1600-w400,"Lagos, LA 106104",6FR5FG4H+GW,,"Monday: [12:00 AM – 12:00 PM], Tuesday: [12:00 AM – 12:00 PM], Wednesday: [12:00 AM – 12:00 PM], Thursday: [12:00 AM – 12:00 PM], Friday: [12:00 AM – 12:00 PM], Saturday: [12:00 AM – 12:00 PM], Sunday: [12:00 AM – 12:00 PM]",https://maps.google.com/?cid=11922069195502406592,6.4563586,3.5298333,https://search.google.com/local/reviews?placeid=ChIJ6VH1A-n2OxARwEuMecSyc6U&q=Palazzo+Dumont+Hotel%2C+Hazelwood+Road+Northern+Foreshore+Estate%2C+Lekki+-+Epe+Expy%2C+Lekki+Penninsula+II+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.2,960,https://palazzo-dumont-hotel.business.site/?utm_source=gmb&utm_medium=referral,"bar, lodging, restaurant, food, point_of_interest, establishment",+234 1 454 7799
0802 955 5640,ChIJh7kA7TKSOxARHx2j4JAN6m0,info@derembrandthotels.com,De Rembrandt Hotel,"172 Obafemi Awolowo Way, Oregun 101233, Ikeja, Lagos, Nigeria","172 Obafemi Awolowo Way, Ikeja",7920157810579676447,https://lh3.googleusercontent.com/places/ANJU3DvuVh5IYRPoT_2IzFPMP__jyyTIhI3vjMYvjme8auosYsNAXfdeUpL22DoTKf0StIAXGcZZV9iAVSJhaoXPfPX6J3_Yc2eADA=s1600-w400,"Ikeja, LA 101233",6FR5J974+H9,Facebook:  https://www.facebook.com/tr/   Twitter:  https://www.Twitter.com/Derembrandthote/    ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=7920157810579676447,6.613955700000002,3.355938,https://search.google.com/local/reviews?placeid=ChIJh7kA7TKSOxARHx2j4JAN6m0&q=De+Rembrandt+Hotel%2C+172+Obafemi+Awolowo+Way%2C+Oregun+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,2082,https://derembrandthotels.com/contact-us/,"bar, restaurant, food, lodging, point_of_interest, establishment",+234 802 955 5640
0808 889 4487,ChIJfb67dC6SOxAReRKJ72mVKjk,,Haute Aparthotel,"9 Alade Ave, Allen 100282, Ikeja, Lagos, Nigeria","9 Alade Avenue, Ikeja",4119269091406582393,https://lh3.googleusercontent.com/places/ANJU3DvUjUC9wH24upPFKc84160EMrr7gCmGOMeLBotX4oSMJ37gRNf8UeyZCzgQb_sOXJPRQH2D3n35Kq6MJ07MIqpc69lCkwNAQ7U=s1600-w400,"Ikeja, LA 100282",6FR5J83X+M5,Not Available,Not Available,https://maps.google.com/?cid=4119269091406582393,6.604240299999999,3.3478754,https://search.google.com/local/reviews?placeid=ChIJfb67dC6SOxAReRKJ72mVKjk&q=Haute+Aparthotel%2C+9+Alade+Ave%2C+Allen+100282%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.2,95,,"lodging, point_of_interest, establishment",+234 808 889 4487
0906 145 2062,ChIJ___gTeyTOxARwFleKqGFp7Q,Info@hotelcapitol.ng,Hotel Capitol,"Gate Akiode bus stop, 6 Animashaun Cl, opposite Hubmart Mall, opposite Omole phase 1, Ojodu 101233, Ikeja, Lagos, Nigeria","Gate Akiode bus stop, opposite Hubmart Mall, opposite Omole phase 1, 6 Animashaun Close, Ikeja",13017520175184763328,https://lh3.googleusercontent.com/places/ANJU3Du0qOdd1wn4ADqXNC0F3dKJKWYhoAPGsv0jpqxE58zSeUaD0nGuGZrhsWkA8Q-TZ0hLmq9vg_GrMFKwYAB770TM8KYTy6QaQ0g=s1600-w400,"Ikeja, LA 101233",6FR5J9Q4+G8,,Not Available,https://maps.google.com/?cid=13017520175184763328,6.6388243,3.3558262,https://search.google.com/local/reviews?placeid=ChIJ___gTeyTOxARwFleKqGFp7Q&q=Hotel+Capitol%2C+Gate+Akiode+bus+stop%2C+6+Animashaun+Cl%2C+opposite+Hubmart+Mall%2C+opposite+Omole+phase+1%2C+Ojodu+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.6,304,http://www.hotelcapitol.ng/,"lodging, point_of_interest, establishment",+234 906 145 2062
0803 840 6585,ChIJiQNmDF2ROxARh_ZcZ4ShMF4,,Blitz Hotels and Suites,"2 Omomo Street, Off Oyemekun, by College Rd, Ogba 101232, Lagos, Nigeria","Off Oyemekun, 2 Omomo Street, by College Road, Lagos",6787102228489238151,https://lh3.googleusercontent.com/places/ANJU3DsSFIrvG7mqy1QdFaxpl8yi8VPgbNrNzYU11r8wb00hYuTyXRvADHUvD27VpPvVxM_fNZ-dd_7TasV9sa9u_HoveqUEmb5fLhM=s1600-w400,"Lagos, LA 101232",6FR5J8MG+WF,,Not Available,https://maps.google.com/?cid=6787102228489238151,6.634835499999999,3.3261533,https://search.google.com/local/reviews?placeid=ChIJiQNmDF2ROxARh_ZcZ4ShMF4&q=Blitz+Hotels+and+Suites%2C+2+Omomo+Street%2C+Off+Oyemekun%2C+by+College+Rd%2C+Ogba+101232%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,176,http://blitzhotelandsuites.com/,"lodging, point_of_interest, establishment",+234 803 840 6585
0813 571 8922,ChIJq7yTBzKSOxAR4Ioat405jl0,,DownTown Lagos Hotel Ikeja,"22 Dipeolu St, Opebi 101233, Ikeja, Lagos, Nigeria","22 Dipeolu Street, Ikeja",6741388973045353184,https://lh3.googleusercontent.com/places/ANJU3Duy7V3OaKQAiinRZA9sEkGdE06NKIlBNedv-TeS1uwfasQ9ymVtaPeT0BZ1-OruOoNChaI-NSQnK2k1qLjCVv57I88z-nuNcKw=s1600-w400,"Ikeja, LA 101233",6FR5J84X+4Q,,"Monday: [12:01 AM – 11:59 PM], Tuesday: [12:01 AM – 11:59 PM], Wednesday: [12:01 AM – 11:59 PM], Thursday: [12:01 AM – 11:59 PM], Friday: [12:01 AM – 11:59 PM], Saturday: [12:01 AM – 11:59 PM], Sunday: [12:01 AM – 11:59 PM]",https://maps.google.com/?cid=6741388973045353184,6.6052579,3.3493894,https://search.google.com/local/reviews?placeid=ChIJq7yTBzKSOxAR4Ioat405jl0&q=DownTown+Lagos+Hotel+Ikeja%2C+22+Dipeolu+St%2C+Opebi+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,110,http://www.downtownroyalhotel.com/,"lodging, point_of_interest, establishment",+234 813 571 8922
0902 280 2897,ChIJR7HC9jOQOxAR9qTGUtivfRM,,Erico Bellisima Hotel,"6, Olowologbon Stree, Egbeda 102213, Lagos, Nigeria","6, Olowologbon Stree, Lagos",1404472002446009590,https://lh3.googleusercontent.com/places/ANJU3DuPL3e45Lssp7enJ03IidcI7lIncXilXjM9aNCI0aET40utIMyr_lQxaXN3029IF9tj0iyQ-R8-yTolNjc-5KwcybTaMHJirFE=s1600-w400,"Lagos, LA 102213",6FR5H7MV+8Q,,Not Available,https://maps.google.com/?cid=1404472002446009590,6.583304800000001,3.2944049,https://search.google.com/local/reviews?placeid=ChIJR7HC9jOQOxAR9qTGUtivfRM&q=Erico+Bellisima+Hotel%2C+6%2C+Olowologbon+Stree%2C+Egbeda+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.8,28,http://www.ericobellissimahotel.com/,"lodging, point_of_interest, establishment",+234 902 280 2897
0809 091 1409,ChIJU18K6v31OxAR5uTZEoGVKPY,bookings@preskenhotels.com,Presken Oniru,"12 George Omonubi St, Maroko 106104, Lagos, Nigeria","12 George Omonubi Street, Lagos",17737591513998288102,https://lh3.googleusercontent.com/places/ANJU3Dt7yQMFxkhV5Fvbr0aDXYJtxmiVOYjLBBIQEItLXFLsdAgqPwERrBiRwTOSFUdCbAGKCyiePOGzyy3uqITngMf2U_K99asGfm4=s1600-w400,"Lagos, LA 106104",6FR5CFH5+34,,Not Available,https://maps.google.com/?cid=17737591513998288102,6.4276366,3.4578393,https://search.google.com/local/reviews?placeid=ChIJU18K6v31OxAR5uTZEoGVKPY&q=Presken+Oniru%2C+12+George+Omonubi+St%2C+Maroko+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.9,157,https://preskenhotels.com/,"lodging, point_of_interest, establishment",+234 809 091 1409
0814 990 6166,ChIJId2cQn2TOxAR7WNSepg0vzE,,Posh Apartments Business Hotel,"24A Adekunle Fajuyi Way, Ikeja GRA 101233, Lagos, Nigeria","24A Adekunle Fajuyi Way, Lagos",3584641657902097389,https://lh3.googleusercontent.com/places/ANJU3Dtmy4bNLIAyBKn0uZhcACcJUgAL7zemcXDHBrneqarTaxiJg9MPXdCJZUuTOyfrCnxso4VdiwwCaSm4t-TANxBQvLRXmKSD70o=s1600-w400,"Lagos, LA 101233",6FR5H9C3+8H,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=3584641657902097389,6.5707641,3.353979199999999,https://search.google.com/local/reviews?placeid=ChIJId2cQn2TOxAR7WNSepg0vzE&q=Posh+Apartments+Business+Hotel%2C+24A+Adekunle+Fajuyi+Way%2C+Ikeja+GRA+101233%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,221,https://www.poshapartments.biz/,"lodging, point_of_interest, establishment",+234 814 990 6166
0806 539 1001,ChIJ1U6f9X6SOxARBp2wZ1POuVo,,Jobady Hotels Maryland,"1 Ajayi Street, off Sunmola Street, Mende 105102, Lagos, Nigeria","1 Ajayi Street, off Sunmola Street, Lagos",6537483191722220806,https://lh3.googleusercontent.com/places/ANJU3Dv5rTr0GxbeqGkq31X0GQQCLq0Tb-toKghDOVzivBWWztDN8gLGlZU7_GU3mJksd1hUSADIEIYIEoKsAWIn9zv2msU79siUokI=s1600-w400,"Lagos, LA 105102",6FR5H9CG+8H,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=6537483191722220806,6.5707678,3.3763986,https://search.google.com/local/reviews?placeid=ChIJ1U6f9X6SOxARBp2wZ1POuVo&q=Jobady+Hotels+Maryland%2C+1+Ajayi+Street%2C+off+Sunmola+Street%2C+Mende+105102%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,121,https://jobadyhotels.business.site/?utm_source=gmb&utm_medium=referral,"lodging, restaurant, food, point_of_interest, establishment",+234 806 539 1001
0913 815 5297,ChIJi7CiKmf1OxARSOCTqDUvDLw,info@skyrockhotels.com,"Sky Rock Hotels N19,500","24 Ogunsiji Cl, Allen 101233, Ikeja, Lagos, Nigeria","24 Ogunsiji Close, Ikeja",13550257286359015496,https://lh3.googleusercontent.com/places/ANJU3DsqJ0Q0-WDvgQB32NfF0Qk-mltbFzdfSM_67tFIoxkIbxhZc841rqpAdEomqkuKAgj_pwG5c60pYhNA_Nv_-cCoA2BpHjXlG1g=s1600-w400,"Ikeja, LA 101233",6FR5J932+MW,Facebook:  https://www.facebook.com/skyrockhotels/   Twitter:  https://www.Twitter.com/HotelsSky/    Instagram:  https://www.Instagram.com/skyrockhotels/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=13550257286359015496,6.604239400000001,3.3522567,https://search.google.com/local/reviews?placeid=ChIJi7CiKmf1OxARSOCTqDUvDLw&q=Sky+Rock+Hotels+N19%2C500%2C+24+Ogunsiji+Cl%2C+Allen+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.2,307,http://skyrockhotels.com/,"night_club, lodging, bar, point_of_interest, establishment",+234 913 815 5297
01 279 0800,ChIJdzoZS3GSOxARVfMesg3MIwY,,L'Eola Hotel,"1 Mogambo Close Maryland Ikeja, Maryland 102215, Lagos, Nigeria","1 Mogambo Close Maryland Ikeja, Lagos",442421547607454549,https://lh3.googleusercontent.com/places/ANJU3DtxqEDpf3jQx11xSmva2Oby01IMYYHBoajwETVcirq2p4QtzWVhq24tuch0ovBf69hf7w8FoA6rjdQ3UhrLwFr8HzQPYBtt7Fg=s1600-w400,"Lagos, LA 102215",6FR5H9F8+9P,Facebook:  https://www.facebook.com/leolanigeria/   Twitter:  https://www.Twitter.com/leolanigeria/    Instagram:  https://www.Instagram.com/leolahotelng/ LinkedIn:  https://www.LinkedIn.com/company/leolanigeria/  ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=442421547607454549,6.5733922,3.366781,https://search.google.com/local/reviews?placeid=ChIJdzoZS3GSOxARVfMesg3MIwY&q=L%27Eola+Hotel%2C+1+Mogambo+Close+Maryland+Ikeja%2C+Maryland+102215%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.4,1757,https://leola.ng/?y_source=1_MTUzNjA3OTQtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,"lodging, point_of_interest, establishment",+234 1 279 0800
